"x","y","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and","color_notes","location","above_ground_sighter","specific_location","running","chasing","climbing","eating","foraging","other_activities","kuks","quaas","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from","other_interactions","geocoded_column",":@computed_region_efsh_h5xi",":@computed_region_f5dn_yrer",":@computed_region_yeji_bk3q",":@computed_region_92fq_4b7q",":@computed_region_sbqj_enih"
"-73.9639832886071","40.7909532437095","30B-PM-1019-08","30B","PM","10192018","8","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"false","false","true","true","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9639832886071 40.7909532437095)",,"19","4","19","13"
"-73.974467903723","40.7686520352868","4F-PM-1013-04","04F","PM","10132018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.974467903723 40.7686520352868)",,"19","4","19","13"
"-73.9758579666874","40.7679326548845","3E-PM-1008-05","03E","PM","10082018","5","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","true","false","jump","false","false","false","false","false","false","true","false",,"POINT (-73.9758579666874 40.7679326548845)",,"19","4","19","13"
"-73.9619070229674","40.79525566925","35A-AM-1014-05","35A","AM","10142018","5","Juvenile","Gray","White","Gray+White",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9619070229674 40.79525566925)",,"19","4","19","13"
"-73.9787796921165","40.7707526535381","5A-PM-1010-01","05A","PM","10102018","1","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","false","false",,"POINT (-73.9787796921165 40.7707526535381)",,"19","4","19","13"
"-73.9550082056509","40.7894521543449","33I-AM-1008-03","33I","AM","10082018","3","Adult","Gray",,"Gray+",,"Above Ground","2","98th @ edge of park","false","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9550082056509 40.7894521543449)",,"19","4","19","13"
"-73.9587401274261","40.7960322222949","37C-PM-1013-03","37C","PM","10132018","3","Adult","Gray","White","Gray+White",,,,,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9587401274261 40.7960322222949)",,"19","4","19","13"
"-73.9619411917909","40.7923536640283","33B-PM-1010-11","33B","PM","10102018","11","Adult","Gray",,"Gray+",,"Above Ground","10",,"false","false","false","false","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9619411917909 40.7923536640283)",,"19","4","19","13"
"-73.9701575891098","40.7730973282423","10G-PM-1017-06","10G","PM","10172018","6","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9701575891098 40.7730973282423)",,"19","4","19","13"
"-73.9529060669193","40.7927909735388","37I-AM-1010-01","37I","AM","10102018","1","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9529060669193 40.7927909735388)",,"19","4","19","13"
"-73.9547336666137","40.7938937756332","37G-PM-1007-07","37G","PM","10072018","7","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","5",,"true","false","false","false","false",,"false","false","false","false","false","false","false","true",,"POINT (-73.9547336666137 40.7938937756332)",,"19","4","19","13"
"-73.9691433356733","40.7731708333242","11G-AM-1012-01","11G","AM","10122018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9691433356733 40.77317083332421)",,"19","4","19","13"
"-73.9720907384613","40.7762987836055","13C-PM-1019-01","13C","PM","10192018","1","Adult","Gray",,"Gray+",,"Above Ground","7",,"false","false","true","false","false",,"true","false","false","false","false","false","true","false",,"POINT (-73.9720907384613 40.7762987836055)",,"19","4","19","13"
"-73.9709281471442","40.7828097939777","20A-AM-1010-02","20A","AM","10102018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9709281471442 40.7828097939777)",,"19","4","19","13"
"-73.9731113265165","40.7786640676355","15A-PM-1017-01","15A","PM","10172018","1","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Above Ground","10",,"false","false","true","true","false","eating in tree","false","false","false","false","false","false","true","false",,"POINT (-73.9731113265165 40.7786640676355)",,"19","4","19","13"
"-73.9684254196866","40.77809016436","16E-AM-1014-02","16E","AM","10142018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","true","false","false",,"POINT (-73.9684254196866 40.77809016436)",,"19","4","19","13"
"-73.9560679864426","40.7947887062326","37E-PM-1006-06","37E","PM","10062018","6","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9560679864426 40.7947887062326)",,"19","4","19","13"
"-73.9679661308374","40.7837388390673","22C-AM-1013-01","22C","AM","10132018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","10",,"false","false","false","false","false","sitting still,tail over back","false","false","false","false","false","false","false","false",,"POINT (-73.9679661308374 40.7837388390673)",,"19","4","19","13"
"-73.9674069524601","40.7772529662424","16F-PM-1013-02","16F","PM","10132018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","Woods","false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9674069524601 40.7772529662424)",,"19","4","19","13"
"-73.9696173677837","40.7705202790525","8H-AM-1017-04","08H","AM","10172018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9696173677837 40.7705202790525)",,"19","4","19","13"
"-73.9756573579063","40.7656644063024","1G-PM-1010-01","01G","PM","10102018","1","Adult","Gray","White","Gray+White",,"Above Ground","15",,"false","false","true","true","false",,"false","false","false","true","false","false","true","false","too busy eating in his tree","POINT (-73.9756573579063 40.7656644063024)",,"19","4","19","13"
"-73.9700691629574","40.7828893645197","20A-PM-1017-01","20A","PM","10172018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.97006916295742 40.7828893645197)",,"19","4","19","13"
"-73.9596964641652","40.7957753591585","37B-AM-1018-03","37B","AM","10182018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9596964641652 40.7957753591585)",,"19","4","19","13"
"-73.9685604013735","40.7773439909065","15F-PM-1010-03","15F","PM","10102018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9685604013735 40.7773439909065)",,"19","4","19","13"
"-73.957342596188","40.7944359654227","37E-PM-1006-09","37E","PM","10062018","9","Adult","Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"false","false","false","false","false","moseying","false","false","false","false","true","true","false","false",,"POINT (-73.957342596188 40.7944359654227)",,"19","4","19","13"
"-73.9586214081667","40.7937473968735","35D-PM-1013-03","35D","PM","10132018","3","Juvenile","Gray","White","Gray+White","No Tail!","Above Ground","2","bench","false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9586214081667 40.7937473968735)",,"19","4","19","13"
"-73.9528149779809","40.7924984810637","36I-AM-1017-06","36I","AM","10172018","6","Adult","Gray","Black","Gray+Black","Darker than others","Above Ground","10","Running down tree","true","false","true","false","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9528149779809 40.7924984810637)",,"19","4","19","13"
"-73.9717425494287","40.7664227676653","3I-PM-1013-07","03I","PM","10132018","7","Adult","Gray","Black","Gray+Black",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9717425494287 40.7664227676653)",,"19","4","19","13"
"-73.9695176417703","40.7741725190048","12G-PM-1007-04","12G","PM","10072018","4",,"Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9695176417703 40.7741725190048)",,"19","4","19","13"
"-73.9762348224648","40.7694522315322","4D-PM-1008-08","04D","PM","10082018","8","Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",,"Ground Plane","FALSE",,"false","false","true","true","true","climbed fence staring at me - went up tree","false","false","false","false","false","false","false","true",,"POINT (-73.97623482246482 40.7694522315322)",,"19","4","19","13"
"-73.9523001834395","40.7949231000186","39H-AM-1007-02","39H","AM","10072018","2","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","true","true",,"false","false","false","false","true","false","true","false",,"POINT (-73.9523001834395 40.7949231000186)",,"19","4","19","13"
"-73.9750283794865","40.7724101927821","8C-PM-1013-08","08C","PM","10132018","8",,"Cinnamon","Gray","Cinnamon+Gray",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9750283794865 40.7724101927821)",,"19","4","19","13"
"-73.9689700100267","40.7775169562765","15E-PM-1008-05","15E","PM","10082018","5","Adult","Gray",,"Gray+",,"Above Ground","20",,"false","false","false","false","false","sitting","false","true","false","false","false","false","false","false",,"POINT (-73.9689700100267 40.7775169562765)",,"19","4","19","13"
"-73.9683965841952","40.7718679848978","10I-AM-1010-03","10I","AM","10102018","3","Adult","Gray","White","Gray+White",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","false","false","true","false",,"POINT (-73.9683965841952 40.7718679848978)",,"19","4","19","13"
"-73.9554095823557","40.7887305802044","32I-AM-1013-01","32I","AM","10132018","1","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","true","false","false","true","false",,"POINT (-73.9554095823557 40.7887305802044)",,"19","4","19","13"
"-73.9696001184129","40.7820810673532","19B-PM-1018-05","19B","PM","10182018","5","Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White","Gray, Cinnamon & White selected as Primary. Gray & White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","false","false","true","false",,"POINT (-73.9696001184129 40.7820810673532)",,"19","4","19","13"
"-73.9795081274695","40.7691431548544","3B-PM-1007-03","03B","PM","10072018","3","Adult","Gray",,"Gray+",,"Ground Plane","FALSE",,"false","false","false","false","true",,"false","false","false","false","true","false","false","false",,"POINT (-73.9795081274695 40.7691431548544)",,"19","4","19","13"
"-73.9578779556574","40.7934116539732","35E-PM-1006-06","35E","PM","10062018","6","Adult","Gray",,"Gray+",,"Above Ground",,,"false","false","false","false","true",,"false","false","false","false","false","false","false","false",,"POINT (-73.9578779556574 40.7934116539732)",,"19","4","19","13"
"-73.958356112357","40.796014459571","38C-AM-1019-07","38C","AM","10192018","7","Adult","Gray","Cinnamon","Gray+Cinnamon","Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",,"true","false","false","false","true",,"false","false","false","false","true","false","false","true",,"POINT (-73.958356112357 40.796014459571)",,"19","4","19","13"
"-73.9646610347972","40.7790583544252","19H-AM-1010-05","19H","AM","10102018","5","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE","near a brush","false","false","false","true","true",,"false","false","false","false","false","false","false","true",,"POINT (-73.9646610347972 40.7790583544252)",,"19","4","19","13"
"-73.960601067176","40.7917243850136","32D-PM-1006-09","32D","PM","10062018","9","Juvenile","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",,"Ground Plane","FALSE",,"false","false","false","true","false",,"false","false","false","false","true","true","false","false",,"POINT (-73.960601067176 40.7917243850136)",,"19","4","19","13"
"-73.9539734770934","40.7956055442","39G-PM-1013-04","39G","PM","10132018","4","Adult","Gray","Cinnamon","Gray+Cinnamon",,"Ground Plane","FALSE",,"false","true","false","true","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9539734770934 40.7956055442)",,"19","4","19","13"
"-73.9540616660191","40.7951556603245","38G-PM-1020-10","38G","PM","10202018","10","Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",,"Ground Plane","FALSE",,"true","false","false","false","false",,"false","false","false","true","false","false","false","true",,"POINT (-73.9540616660191 40.7951556603245)",,"19","4","19","13"
"-73.9545799024508","40.7908084039886","34I-PM-1010-01","34I","PM","10102018","1","Adult","Gray",,"Gray+",,"Above Ground","15",,"false","false","false","true","false",,"false","false","false","false","false","false","false","false",,"POINT (-73.9545799024508 40.7908084039886)",,"19","4","19","13"
"-73.9743990576746","40.7768690723163","12A-PM-1013-04","12A","PM","10132018","4",,"Gray","Cinnamon","Gray+Cinnamon",,"Above Ground","1",,"false","true","false","false","false","chasing #3","false","false","false","false","false","false","true","false",,"POINT (-73.9743990576746 40.7768690723163)",,"19","4","19","13"
